,ship_to_name,ship_to_name_Kfold_Target_Enc
579,PBR CIPTA MORTA INDONESIA PT,802.6666666666666
580,CITICON NUSANTARA INDUSTRIES,826.4285714285714
581,RDM CITRA INDOBETON ABADI,870.0
582,PBR CONBLOCK INDONESIA PERSADA/CIP,900.0
583,PBR CORIN MULIA GEMILANG,808.3333333333334
586,LISA CONCRETE INDONESIA PT.,1012.3076923076923
587,PBR DRYMIX INDONESIA PT,910.0
592,DUTA BETON MANDIRI PT/DUTA BET,860.0
594,PBR ETEK BUIDING PERFORMANCE INDONE,855.0
595,"PBR PABRIK PAVING FASS(OPC+)/FASS,",870.0
598,GARUDA PAVING CV.,1150.578847252578
599,PBR GARUDA CV,920.0
600,GRAHA JAYA KONKRIT PT.,927.5
601,PBR INDOBANGUN MAKMUR UTAMA,911.4285714285714
602,PBR INTICON,1000.0
603,RDM JATISONO MULTI KONSTRUKSI NGAWI,888.0
604,"JAYA BETON INDONESIA, PT",468.6666666666667
606,PBR JAYA KARYA KONTRUKSINDO,930.0
607,JAYA MULYA CV.,924.0625
609,"TRI PERKASA, PT",896.0
610,KALI SURUH KARSA MANDIRI PT.,880.0
611,PBR KARANG MAKMUR ETERNIT,858.75
614,"PBR KUMALA KIRANA INDUSTRI, PT",874.3333333333334
616,PBR LAWANG INDAH / OPC +,930.0
617,PBR DELTA MULTI SARANA,920.0
618,RDM KERTOSONO/MJB,1150.578847252578
619,"RDM MERAK BETON, P KEDUNG KEDIRI",1150.578847252578
620,PBR MERCU GRAHA GEMPOL PERMAI PT,948.0
624,"PABRIK GENTENG HERO, PT",928.125
626,PAVING FARD,930.0
627,DELTAMAS PRIMA SENTOSA  PT,896.1904761904761
631,PBR PERSADA JAYA CV,922.8333333333334
633,RDM PESONA ARNOS BETON,865.7220289855072
636,PRIORITY ONE INDONESIA PT.,830.0
637,RDM  PUTRA MANDIRI,926.1538461538462
638,PUTRA PRIMA SENTOSA PT.,910.0
639,PBR RABANTON MAJU JOYO ABADI,910.0
640,PBR RAJA PERKASA,898.4615384615385
641,RDM CUSTOM INDONESIA NIAGA PROBOLIN,880.0
643,SAKURA BETON CV.,402.85714285714283
644,SARANA BETON UD,932.6923076923077
646,RDM SCG PLANT KRIAN,825.0
648,RDM SEJAHTERA BERSAMA BOJONEGORO,1150.578847252578
649,PRY BENDUNGAN SEMENTOK / SIS,1150.578847252578
650,SHICA JAYA SENTOSA PT.,895.3333333333334
651,PBR SINAR ABADI CITRA SARANA PT,888.8942439559578
652,RDM SINAR BALI - SITUBONDO,880.0
653,PBR SUMBER BETON,870.0
655,PBR SURYA BUANA,870.9090909090909
658,"TJIWI KIMIA, PT (PABRIKAN)",901.1111111111111
660,"RDM TRIPLES, PT/TRIPLES",870.0
661,PBR TUREN INDAH UD,868.0
663,PRY UTAMA BETON PERKASA / UBP,1150.578847252578
668,BINTANG PRATAMA MIX PT.,1088.2692307692307
669,"RDM CITRA MANDIRI REKAYASA, PT",989.7641025641026
670,DUTA INDO LESTARI PT.,1071.4285714285713
671,PRY TAMBANG EMAS/SERINDING SUMBER M,1558.0
674,BANJARMASIN,1046.923076923077
680,PT. Kaltim Jaya Beton,1106.1538461538462
685,PT. KARYA USAHA MANDIRI,1150.578847252578
686,PT. Surya Bakti Group,1113.3333333333333
689,LOMBOK MULIA JAYA,952.7272727272727
690,PT. SINAR BALI,997.7777777777778
691,JAYAPURA,1150.578847252578
693,PT ARTHA KINDO PERKASA,1250.0
694,PT. ARTHA KINDO PERKASA,1150.578847252578
696,BP Berkat Yakin G Bengkalis,1230.0
697,PT. Betonindo Perkasa,1190.5555555555586
699,PT Kunango Jantan Riau Daratan,995.0
700,PT. LUTVINDO WIJAYA PERKASA,1150.578847252578
701,PT Panca Mulia Miximindo Abadi,1150.578847252578
703,PT Riau Beton Mandiri,1205.7142857142858
704,BP Riau Mas Bersaudara Balai Raja,1150.578847252578
705,PT Riau Mas Bersaudara,1150.578847252578
707,PT Wiradjaja Prima Kencana,1150.578847252578
708,PT. Boston Beton,1055.5
709,"JUTAM READYMIX CONCRETE, BTM, RET",900.0
718,MACCON GENERASI MANDIRI,940.0
719,PT. Makassar Indah Graha Sarana,958.0
720,MALEA ENERGY,1030.0
721,CV. SUMBER GALIAN (RMC),965.3333333333334
723,PRY NEW PORT MAKASSAR,831.6666666666666
724,Proyek PT. VALE,1100.0
726,PT. IKRAM TIGA BERLIAN,1097.5
727,PT. TRIMITRA MAJU PERSADA,990.0
728,STAR MITRA SULAWESI,954.4444444444445
731,PT. Mega Beton Jaya,1159.2307692307693
732,PT. Utama Beton,1158.5714285714287
734,PT. NINDYA BETON,728.695652173913
736,PROYEK TOLL MANADO-BITUNG,1249.84
737,PT. CAHAYA ABADI LESTARI,960.0
742,CV. BINTANG SEJAHTERA,1230.0
743,Batching Plant PT JSI,1025.0
744,PT Kunango Jantan Padang Pariaman,1030.6666666666667
747,BP Prima Beton Cakrawala,969.2
748,Proyek Pemb PLTMH Balai Selasa PT G,1251.7504158836314
749,PT. STATIKA MITRA SARANA,1017.5
752,PT TRI JAYA PUTRA KAB SOLOK,1312.1875
756,"BINIVAN KONSTRUKSI ABADI , PT",1302.857142857143
760,EMA PT Karunia Beton Lestari,1239.5
761,"KREASIBETON NUSAPERSADA, NS1, DIR",1043.8461538461538
762,PT. Medan Beton Teguh P SBA,1258.2
765,Pryk Rel KA Rantau Prapat Labusel,1150.578847252578
766,PT SUKSES BETON,1186.0
767,PT. DAKA MEGA PERKASA,1140.0
769,RAPI ARJASA,1286.25
771,EMA PT Rihitindo Toba Beton,1461.25
772,"ABAD JAYA ABADI SENTOSA, LSW",860.3076923076923
775,"ANDESMONT SAKTI, LSW",1150.578847252578
776,Proyek Jalan Tol BP Indrapuri,1364.0
781,"AYU LESTARI INDAH, BNA",0.0
782,Bohana Jaya Nusantara Aceh Utara,769.2307692307693
783,RDM PT Horas Bangun Persada,1150.578847252578
784,PLTA Peuasangan PT KNS Hyundai E&C,1509.2307692307693
788,RDM ARUNA JAYA,1150.578847252578
789,PRY BENDUNGAN SIDAN/BRANTAS,1251.0
790,"RDM HARAPAN JAYA BETON, PT",1032.6923076923076
795,TUNAS BARU CV - BANGKA,1150.578847252578
800,CONFROOFINDO TRIAS CORO,810.0
801,DAYA CIPTA ANEKA REKSA PT(BITUNG),785.3333333333334
802,"PBR EKATAMA PRECAST INDONESIA, PT",798.0
804,"JAYA BETON INDONESIA,PT",795.0
812,PRY WIKA KRATON TOL SERANG PANIMBAN,1150.578847252578
815,PT Roda Teknindo,1016.0
819,INTICON,518.0
821,PBR PAVING ABC SLEMAN,898.5714285714286
822,RDM SURYA BETON PRECAST,878.1213372402771
823,PRY 6 RUAS JALAN TOLL - JAKARTA,0.0
825,BAUER PRATAMA INDONESIA PT,1638.0
826,CHINA HARBOUR INDONESIA PT.,1200.0
833,Proyek PLTA Kerinci 150 MV,1252.2146897675912
834,PT Izzati Nur Ikhwan,1250.0
835,PT Karya Maju Utama,1195.0
838,PT Wahyunata Arsita,1215.0
843,BANGUN BETON PRATAMA /SBR,808.5714285714286
849,PBR DRYMIX INDONESIA / CITEUREUP,0.0
850,ETERNIT GRESIK  PLANT KARAWANG,725.0
851,FICAMP INDO SENTOSA JAYA PT.,781.6666666666666
853,PRY BEND. LEUWIKERIS / HK-SIS,840.0
854,PRY PLTA JATIGEDE / HUTAMA KARYA,820.3571428571429
855,HISSAN TRADING/ONDO METAL PT,1030.0
856,HUME CONCRETE INDONESIA PT,834.0
857,PRY HUTAMA PRIMA GUNUNG SINDUR,663.6185076810533
859,PRY KHANZA PRATAMA ABADI,1150.578847252578
860,MAPEI INDONESIA CONSTRUCTION,992.6666666666666
861,NIAGA SEJAHTERA BERSAMA PT./INDOKON,889.2625306728975
863,POLA BAJA PANTONGRAHA/PL CIKARANG,0.0
866,SIKA INDONESIA PT. - PLANT CIBITUNG,780.0
870,TRIMADU LTMAS MORTAR PT.,860.0
871,PBR WASKITA BETON PRECAST PL KLMLG,800.0
874,PBR WITON BOGOR,710.6578947368421
881,PRY WITON HSR WALINI BAROS,808.5
883,"WIJAYA KARYA JATIWANGI, PT.",767.026970377997
884,WIKA BETON PT. PABRIK BOGOR,836.0
885,PBR ADAM PAVING,906.6666666666666
897,PBR FOCON INTERLITE PL SMRG/FOCON,780.0
905,PBR MEGA CONCRETE CV,932.7272727272727
911,PBR GRIYA PAVING MANDIRI,924.0
922,PBR SOLO PAVING BLOCK,958.4615384615385
924,PBR SUPREME AGUNG PERKASA CV,922.3076923076923
925,RDM SURYA  KARYA SETIABUDI PL PURBA,883.5714285803928
927,RDM SYAKIRA FATISHA KARYA MANDIRI,874.5919999864285
928,"TEGUH RAKSA JAYA, PT",1150.578847252578
929,TRIPILAR BETONMAS PT.,83.0
932,PBR WASKITA BETON PRECAST PL KLATEN,860.0
934,RDM FANIDITA SARANA KSO/WIDJOJO KOE,833.5714285714286
939,PBR ALAZKA INDUSTRI BETON,890.0
940,PBR ANEKA GUNA CV,930.0
941,ABI MANUNGGAL PLANT KEN PARK,728.5714285714286
944,PRY PABRIK MOJOKERTO ADHI PERSADA B,1150.578847252578
945,RDM ASIA BETON,787.272728822314
947,PBR BANYUWANGI INDO RAYA PT,879.1666666666666
948,PBR BATU BUMI MAKMUR,880.0
950,RDM BETON INDOTAMA SURYA,880.0
952,PBR BINA REMAJA UD,1000.0
961,"PBR CORIN MULIA GEMILANG,PT",795.3333333333334
962,PBR CV RIZAL,900.0
966,EDOMIX BETON READYMIX.CV,820.0
968,PBR FAZZ,920.0
972,"GITA INDAH, CV",930.0
973,RDM HARAPAN BARUSEJAHTERA PLASTIX M,866.2061818157273
974,PBR INDOSTAR BUILDING MATERIAL,897.8125
977,PBR JAYA MAKMUR,920.0
978,PBR JAYA MULYA CV,949.7916666666666
979,PBR JAYABRIX INDONESIA/JAYABRIX,848.3333333333334
981,PBR JUMBO BAG GULOMANTUNG,892.0
986,PBR MANNA UD,957.5
990,RDM NINDYA MINARTA / BEND TUGU,802.6923076923077
991,PABRIK ETERNIT MECO,937.0
992,PBR PAKERINT PT,957.5
993,PBR PAVINDO INTERNUSA,863.0
994,PBR BETON INDO GRAHA,925.0
1003,PBR TIMUR PUTRA SENTOSA PT,893.2142857142857
1004,"PUTRA PRIMA SENTOSA, PT",892.3913043478261
1005,RAJA KARYA UD.,888.1636363636363
1009,SAETI BETON PRACETAK PT.,911.0
1015,SEMAR BETON PERKASA PT.,857.5
1017,SIKA INDONESIA PT.,820.0
1020,"SPEED MIX, PT",750.0
1021,RDM SUGIH WARAS JAYA,844.9999970852732
1023,PBR SUMBER MAKMUR CV,890.0
1025,PBR TEGEL BINA REMAJA UD,1000.0
1026,"TJAKRINDO MAS, PT",861.9444444444445
1027,RDM TRI JAYA CIPTA MAKMUR PT,895.0
1028,"TRI JAYA ADYMIX, CV",881.5092438370862
1031,PRY IND DAN PERGUD SINAR BUDURAN II,930.0
1032,PRY TOL LEGUNDI-BUNDER/WBP,586.6666666666666
1037,MEGA JAYA BETON,1098.0
1040,GDG PT. ODI KARYA MANDIRI (B.MASIN,975.7142857142857
1044,SURYA JAYA BALIKPAPAN CV,1150.578847252578
1046,RDM KIE BP BONTANG,1207.25
1050,RDM Triton Mix BP Penajam Paser Uta,1236.111111111111
1051,RDM TUJUH BETON BP SAMARINDA,1050.0
1053,PT Griya Lestari Jaya (Putra Bali G,190.0
1054,OMP RAHMAT SEJATI KSO,1155.0
1055,PT Ashfri K Pryk Bendungan Way Seka,1150.578847252578
1056,PT Wika Beton PBB Lampung Teginenen,759.9964285714285
1058,Proyek Wika Beton PPWB Tegineneng,731.6291666666666
1061,PT. SURYA INTAN HARMONI,1143.75
1062,CV. VARICON,975.0
1064,PT.DIU BETON KONSTRUKSINDO,1150.578847252578
1065,PT. SINAR BALI SUMBAWA,1112.5
1066,CIPTA BANGUN NUSANTARA PT.,1150.578847252578
1067,PROYEK BENDUNGAN TEMEF,1182.5
1068,Proyek Wika Labuan Bajo,1150.578847252578
1070,PROYEK BANDARA MOZES KILANGIN,1400.0
1071,PT. RAJAWALI PUNCAK JAYAWIJAYA,1310.0
1072,PT. EVA MAHKOTA PURA,1363.0
1076,PT Bangun Purba Setahi,1401.8922966226814
1085,PRYK PNGMBANGAN PBRK PT RAPP,1150.578847252578
1087,PT Perkasa Beton Readymix,0.0
1089,BP Riau Mas Bersaudara Kulim Duri,1230.0
1091,Pryk Tol Pekanbaru Bangkinang SCG,1150.578847252578
1100,PT. PASSOKORANG,1113.076923076923
1101,PROYEK BENDUNGAN GILIRENG,1150.578847252578
1102,ALC MAKASSAR,960.0
1103,BATARA INDO PRIMA,970.0
1106,HIKMAT GEMILANG KONSTRUKSI,940.0
1107,PT. KARYA UTAMA BETON,956.1538461538462
1111,PROYEK BENDUNGAN KARALLOE,1117.3076923076924
1115,PT. Mega Beton Mandiri,965.7142857142857
1119,SUMBER SARANA MAS ABADI,960.0
1120,TIGA PERMATA TARSIS,956.6666666666666
1121,TJAKRINDO MAS,970.3125
1130,PT. KARYA PARE SEJAHTERA,0.0
1131,PT. SINAR BINTANG MULIA,1275.0
1135,PT. DUTA KASIH SEJAHTERA,1200.0
1136,PT. PEMBANGUNAN SINAR SEMESTA,1200.0
1144,PT Minaato Rezki Abadi,1250.0
1151,Pryk Tol Indralaya Prabumulih - Hut,427.875
1152,PT SCG RDM Plant Indralaya,1150.0
1167,PLTM Lngkt PT Bina Mitra-SBA,1300.0
1168,Proyek Ton Indrapura Kisaran PO 2,1320.0
1169,PT Gumbot Raya Madina,1265.0
1170,PT Sasta Konstruksi,1499.375
1171,PT. Pangeran Beton Nusntra-SBA,1171.8461538461538
1172,Proyek Martabe Gold Mining,1500.0
1174,T TON,1315.0
1177,Pryk WBP Tol Tebing Tinggi SBO HKA,1118.0
1189,RDM ADI JAYA BETON PLANT SINGARAJA,1030.357142857143
1192,PBR KARYA INDAH CONBLOCK,1005.0
1197,BAKRIE (CURAH T.I),795.0
1198,BETON PRIMA INTI PT. (BPI),513.6363636363636
1199,CIPTA BETON (PANDEGLANG),780.0
1209,PBR PANTOPILE KWARTATAMA,1150.578847252578
1212,SUMBER BATU / SUMBER MIX PT.,810.0
1216,Proyek Tol Bengkulu Hakaaston,1074.0650998442
1222,RDM KSB KULONPROGO,900.0
1225,RDM SELO PROGO SAKTI,905.0
1226,"RDM SELOREJO, CV",1150.578847252578
1228,PBR UNICON SEJAHTERA,928.0769230769231
1231,RDM FARIKA BETON PL CAKUNG,790.0
1234,SAETI CONCRETINDO WAHANA PT.,792.5
1238,CV Frento,1220.0
1242,PT Manggala Mega Karya,1150.578847252578
1247,PBR ADHI PERSADA BETON/SUBANG,882.0
1248,ARJAYA PLANT KARAWANG,706.3176955267633
1249,AZKA SEJAHTERA,820.7692307692307
1259,PRY DRYMIX INDONESIA,1500.0
1264,PRY HUTAMA KARYA PL TANJUNGSARI,810.0
1269,KHALIFA BAROKAH URACAPA PT.,1150.578847252578
1270,LAMERTA BANGUN PRIMA PT.,793.6666666666666
1276,PRIMA CV.,1150.578847252578
1277,PUNCAK TOP TRADER INDONESIA PT.,795.0
1278,RAHARJO PERKASA MULTIKARYA PT.,800.0
1281,TIARA MULYA SEJAHTERA PT.,850.0
1285,RDM TRIMITZ SINERGI MANDALA,880.0
1286,RDM USI BETON INDRAMAYU,800.0
1289,USI PLANT TOMO SUMEDANG,800.0
1290,USI SADAWARNA,800.0
1292,PBR WASKITA BETON PRECAST PL KRW,1000.8333333333334
1293,RDM WASKITA BETON PRECAST PL SADANG,897.1111111111111
1294,PRY WIKA SADAWARNA,847.0
1299,PRY BP WITON SUBANG,790.1666666666666
1310,RDM ARIES PUTRA BETON (SRAGEN),1150.578847252578
1314,RDM GEONIKA UTAMA PERDANA PL BLORA,920.0
1318,RDM BETON BUDI MULYA PL SRAGEN,900.0
1327,PBR GEMILANG MAKMUR,924.0
1328,PRY KENDAL INDUSTRIAL PARK-HUTAMA K,840.0
1329,RDM PANCA KARYA SENTOSA,920.0
1330,PBR INDO TEGEL PT,968.0
1331,"RDM JATI UTAMA, CV",1150.578847252578
1335,PBR KARYA UTAMA,885.0
1340,PBR CV MASTER BETON,924.0
1342,RDM MITRA BETON PERKASA,865.8333333100001
1346,"RDM NISAJANA HASNA RIZQY, PT",649.99999998
1347,RDM NURCAHYA JY MANDIRI/NURCAH,868.3333333208333
1348,NUSANTARA BUILDING INDUSTRIES PT,109.90841350880406
1349,PBR NUSANTARA BUILDING INDUSTRI,837.8571428571429
1352,PRY TOL SEMARANG DEMAK - PP/PSN,875.6
1356,RDM PROFIL MAS - BATANG,900.0
1358,RDM BKW READYMIX,915.0
1365,SEMARANG MULTI CONS PT.,910.0
1366,RDM SINAR UTAMA KARYA,860.0
1367,RDM SINAR UTAMA KARYA REMBANG,910.0
1371,RDM SURYA CAKRA SAKTI - KLATEN,872.9166666739999
1373,RDM TOTAL BANGUN SENTOSA,796.25
1377,RDM TUGU BETON/PLANT KALIWUNGU,1150.578847252578
1378,UNGGUL SEJATI INDONESIA,798.3333333333334
1380,PBR WBP PL BARUNA,855.0
1390,PBR ANUGERAH CONCREATE CEMERLANG,937.0666666666667
1391,"PBR ANUGRAH PUTRA MANDIRI, CV",1150.578847252578
1394,ASINDO KARSA JAYA PT.,727.0
1399,RDM BINTANG SURYA TUNA MANDIRI,1150.578847252578
1407,"CITRA, PABRIK GENTENG",936.4285714285714
1410,PBR DELTA MULTI SARANA PL CAMPLONG,1150.578847252578
1414,DUTA BANGSA MANDIRI PT.(BANYUWANGI),662.0
1428,PBR GRC BOARD JOMBANG,849.6153846153846
1429,RDM GORGA MARGA MANDIRI,863.0446639946464
1430,"PBR TIGER, PT",901.6666666666666
1434,RDM JATISONO MULTI KONSTRUKSI,891.1111111111111
1443,RDM KHARISMA BINA KONTRUKSI,950.0
1447,PBR DJENGGOLO/ MAHIR BETON,919.5833333265624
1449,"MICO GRAHA PAVINDO, PT",913.3333333333334
1451,RDM MULTI RAZULKA SAKTI/ PLANT JEMB,870.0
1452,RDM MENARA INTI JAYA GROUP PL SUMEN,895.0
1461,PERSADA JAYA UD.,841.7857142857143
1462,PESONA ARNOS BETON PT.,916.4466666666667
1478,RDM SARANA SETIA SEJAHTERA,1150.578847252578
1479,SARI BUMI SIDAYU PT.,880.0
1482,SCG READYMIX SURABAYA,825.0
1493,SUPERIOR PRIMA SUKSES PT.(BLESSCON),800.0
1496,TIRTOBUMI ADYATUNGGAL PT.,90.5
1501,PBR TRIPILAR BETONMAS,849.0909090909091
1503,TRIPUTRA PERKASA SEJATI PT.,904.6153846153846
1504,RDM TUGU BETON SEMESTA ABADI PT,876.6666719023697
1505,PBR UBIN BETON DINOYO,1008.1818181818181
1506,PBR UNGGUL JAYA BETON PLANT LAMONGA,850.0
1507,RDM UNGGUL JAYA BETON - KEDIRI,875.0
1515,"RDM DUTA INDO LESTARI, PT",1073.0
1516,PRY PEMBANGUNAN TERMINAL KIJING MEM,1030.0
1520,BALIKPAPAN READYMIX PILE PT.,1880.0
1521,PT. BRANTAS ABIPRAYA,1703.0
1523,RDM FAST PRY RDMP PERTAMINA,1130.0
1526,RDM Kutai Readymix BP Balikpapan,1105.2631578947369
1527,RDM Paula Jaya BP Samarinda,1090.0
1531,RDM PolaBaja PG Plant Lampung,950.0
1532,TB SMS,980.0
1546,PT.BERKAT YAKIN GEMILANG,1150.578847252578
1548,Proyek PT Brantas Tol PEK-BANG,1200.0
1550,CV Pulau Sialang Group,1310.0
1554,PT Panca Mulia Mixindo Abadi,1210.0
1557,BP Riau Mas Bersaudara Tol BKN,1210.0
1560,PT. Aerotama Block,1100.0
1565,SINAR ALAMINDO PRATAMA PT.,1000.0
1570,BUMI SARANA BETON,960.0
1578,PT. HUMA SAKTI INDONESIA,990.0
1579,RDM Garton BP Makassar,964.2857142857143
1582,SUMBER GALIAN,960.0
1585,Proyek Bandara Hasanuddin,847.0
1588,PROYEK SMELTER,1044.6666666666667
1597,PT. MULTI KARYA JAYA UTAMA,1200.0
1598,PT.SAMAEROT TRI PUTRA,1118.5714285714287
1600,PT. Dekky Karya Bestari,1306.5625
1601,PT. LUBUK MINTURUN  KONSTRUKSI PERS,1230.0
1602,PRYK TOL PADANG - SICINCIN,0.0
1604,PT Adhiwira Ikaputra,1950.0
1605,PT Singgalang Beton Perkasa,1150.0
1610,"TIGA LASKAR BETON, PT",1150.578847252578
1612,BAKER HUGHES PRABUMULIH,1615.0
1613,PT Waskita Beton Precast (Plant Gas,1118.0
1614,PT. ABC Beton Indonesia SBA,1318.1818181818182
1615,PT. Asia Beton,1150.578847252578
1620,PT. Dextonindo Persada SBA,1197.807407407408
1621,Pry Tol TbTinggi Seber HKA Indrapur,797.5454545454545
1622,Pryk Tol Binjai Hakaaston,1172.5
1634,Pry Tol TbTinggi Seber WBP SBA,1450.0
1635,Pryk Tol WBP Indrapura Kisaran,1390.0
1636,PT. Wika Beton,1150.578847252578
1638,BP STA 18 & STA 4 SIGLI,1375.0
1648,PRY PEMBANGUNAN BENDUNGAN TAMBLANG,1046.923076923077
1655,BINTANG BETON INDONESIA PT,772.3076923076923
1656,CKS PRECAST - PLANT CIPONDOH,845.4166666666666
1666,SAVIRCON MANDIRI INTERNUSA PT.,700.9635305803888
1678,RDM KURNIA SEJAHTERA BETON,749.9999999714286
1691,PT Lawang Agung,1250.0
1696,PT Sungai Bahar Pasifik Utama,1261.053459555473
1698,ANTAM PT. TBK,879.0
1702,MASTER BUILDERS SOLUTIONS INDONESIA,892.8571428571429
1706,RDM CAHAYA MAKMUR/ PRY MEIKARTA & K,770.0
1713,EKA ABADI BETON PLANT INDRAMAYU,830.0
1720,HARTA BETON READYMIX,820.0
1722,PRY HUTAMA PRIMA CIGUDEG,1150.578847252578
1729,PRY SUMERECON/PERKASA ADIGUNA,1150.578847252578
1730,POLABETON PANTONGRAHA UTAMA,810.0
1733,PRY BEND. LEUWIKERIS/USI-WBP-ADHI,806.0
1736,RDM SAGA JAYA BETON,800.0
1738,SHENGLI INDONESIA PARUNG PANJANG,780.0
1751,USI READYMIX,800.0
1757,PRY KERETA CEPAT WIKA - HSRCC,1150.578847252578
1770,PRY JEMBATAN PEMALANG ADHI KARYA,987.0
1774,"ARMADA HADA GRAHA, PT (READYMI",853.5714285714286
1775,RDM ARMADA HADA GRAHA,853.3325645487563
1776,RDM ARYA BETON,857.4999999849999
1777,RDM GEONIKA UTAMA P. TERBOYO,1150.578847252578
1778,RDM BANYU PUTIH JAYA INDAH,845.5555555555555
1780,BERDIKARI SARANA BERSATU CV.(PMLNG),1150.578847252578
1799,RDM BALE DHANA,1048.0
1807,PBR ARTHA MULIA SEJATI,1150.578847252578
1811,"DEWABETON, PT",1150.578847252578
1816,MAHRI BETON - PLANT TANGERANG,814.5833333333334
1818,"PALU MAS SEJATI, PT.",1150.578847252578
1821,SHENGLI INDUSTRI INDONESIA,780.7142857142857
1823,WASKITA BETON PRECAST PLANT PIK,1150.578847252578
1828,RDM HANDARU WIJAYA MULYA,900.0
1830,RDM KVB BETON,1150.578847252578
1862,PBR BUMI JAYA SAMPURNA,1150.578847252578
1863,PRY PP URBAN PLANT SADANG,577.5
1865,PENTA OCEAN-TOA-RINKAI-PP-WIKA CONS,1150.578847252578
1867,RAJAWALI BANGUN PERSADA PT.,820.0
1868,SALSABILA RIZKI PRATAMA PT.(PU NAR),1744.5293310885659
1878,PROJECT HSR - WIKA KARAWANG,1150.578847252578
1896,BUMI PANEN MAKMUR,900.0
1902,RDM GUNUNG MAS,878.571428537143
1904,JATI KENCANA BETON PLANT BATANG,1150.578847252578
1907,RDM KARYA ALAM ABADI,791.4285714285714
1908,KARYA WIRA BETON READYMIX PT.,882.6923076923077
1913,RDM PANCA WIRA PUTRA PL WONOGIRI,898.4782835121342
1919,RDM SAFINA JAYA PL JEPARA,840.0
1922,RDM SCG PLANT SEMARANG,826.4285714285714
1927,RDM SURYA CAKRA SAKTI,1150.578847252578
1928,"RDM SURYA JAYA MULIA, PT",900.0
1934,RDM TUGU BETON (PLANT CILACAP),870.0
1938,RDM FANIDITA SARANA PLANT KENDAL/FA,890.0
1942,ADAMIX MORTAR INDONESIA PT,900.0
1944,BATCHING PLANT KRIKILAN DRIYOREJO,1150.578847252578
1950,PRY BAROKAH JAYA,1150.578847252578
1952,BETON INDOTAMA SURYA,1150.578847252578
1953,RDM BETON INDOTAMA SURYA JAYA,876.1804004467135
1965,DUTA BANGSA CV.,899.375
1968,DUTA BANGSA READYMIX,906.4285714285714
1969,"DUTA BANGSA, CV",624.2307692307693
1971,PBR DUTA BANGSA MANDIRI PT,915.0
1973,PBR DWI MULYA,450.0
1976,"PBR FOCON INTERLITE, PT",818.75
1988,RDM KARTIKA JAYA ABADI BETON/KJAB,1150.578847252578
1989,RDM KING BETON,930.0
1990,RDM KONSTRUKSI INDONESIA MANDIRI TU,875.0
1991,PRY KWSG - KELMAN TUBAN,940.0
1997,RDM MERAK JAYA BETON PT,1150.578847252578
1999,RDM MODERNA TEHNIK PERKASA PT,905.901981411551
2000,PBR MULTI BANGUNAN,1150.578847252578
2004,PBR KARUNIA HOSANA,940.0
2007,RDM PRATAMA CITRA PARAMA,915.2941176470588
2008,PBR PRIMACON,956.0
2011,RDM RAJAWALI RAYA INDONESIA,900.0
2015,RDM RUDY JAYA BETON,900.0
2019,PRY SCG SURABAYA (FOT)/SCG RI,1150.578847252578
2020,RDM SCG PLANT GEMPOL,850.0
2022,SCG READYMIX PLANT KEDIRI PT.,1150.578847252578
2029,PRY WADUK RANDU GUNTING-SBI,1150.578847252578
2030,SUMBER JAYA (PAB. STONE - CRUS,927.7272727272727
2034,RDM CAHAYA BETON,900.0
2036,TRIPALINDO TRANS MIX PT.,720.8328750000001
2042,PBR UZINDO PT,846.0
2043,"WAHANA CIPTA CONCRETINDO, PT",912.2222222222222
2045,PRY WBP TOL PASPRO PL MUNENG,609.7142857142857
2057,PROYEK JEMBATAN PULAU BALANG,1150.578847252578
2063,Proyek PLTU Embalut,1150.578847252578
2064,PT. INDO KARYA STEEL,1150.578847252578
2066,Proyek Bendungan Marga Tiga,1150.578847252578
2068,PT Zsazsa Abadi Mandiri,380.0
2071,WIJAYA KARYA BETON PT (PESAWARAN),1150.578847252578
2073,AMBON,1150.578847252578
2075,PT. MANDALA UTAMA BETON,979.5454545454545
2086,PT. Dumai jaya Beton,1150.578847252578
2088,JM MUTU UTAMA PT.(PU DUMAI),2100.0
2091,PT.MITRA SUKSES WIJAYA BETON,1150.578847252578
2097,"SUMBER PENIKARYA, PT",1091.6666666666667
2103,CV. Bintang Rezky Tirta,1150.578847252578
2105,KARYA CELCON PT.,912.6923076923077
2106,GRAPHIKA BATAM BETON PT.,1150.578847252578
2109,Proyek PT Wika-Citra Lautan Teduh,441.60714285714323
2110,MAMUJU,1150.578847252578
2114,CHARLY ALFA TIMUR,965.7142857142857
2115,CITRA PERMAI MAKASSAR,1000.0
2118,PT. NINDYA KARYA ( PERSERO ),1150.578847252578
2123,PT. EPSRI TIRTA KENCANA,968.8888888888889
2127,TRIMITRA MAJU PERSADA,990.0
2128,PROYEK ELEVATED BANDARA HASANUDDIN,1150.578847252578
2129,PROYEK TOL PETTARANI BARAWAJA,1150.578847252578
2135,PT. BOSOWA BETON INDONESIA,1150.578847252578
2140,PT.AROIN CONCRETE PERSADA,1200.0
2148,PT. Asia Beton-SBA,1265.0
2149,PT. Abadi Beton Perkasa SBA,1212.2941176470588
2155,PT. Provi Sinar Concrete SBA,1150.578847252578
2157,"MEDAN BETON TEGUH PERKASA, PT",1263.0
2158,"NETRALINDO JAYA MANDIRI, PT",1280.0
2164,"SUKSES BETON, NS1, PRJ",1150.578847252578
